param1,0.25,0.5,1.0,3.0,8.0
0.05,1.9579130139391057e-07,2.9975820581285006e-07,2.547573245692547e-07,1.2630091461574011e-06,5.425179274709535e-07
0.25,2.632129820767659e-07,2.5318064444945776e-07,1.2586519915203098e-07,4.3042057029651914e-08,2.9557691849646517e-08
0.5,1.8836278314893207e-07,2.4431725620388534e-07,1.7021010023654526e-07,4.7439659311976357e-08,2.0086285523746028e-08
0.75,2.4731873082828315e-07,1.4100135103944922e-07,7.167436066879419e-08,3.993430652826646e-08,2.502872042953186e-08
0.95,2.5137832437849283e-07,1.4265119574474738e-07,6.66749002675715e-08,3.7844664291242225e-08,3.9143190022628005e-08
