model,param1_name,param2_name,param1,param2,replicate,seed,n_trials,sigma,prior_scale,theta_map_1,theta_map_2,objective_map,gradient_norm,original_pd,fd_pd,ad_pd,original_min_eig,fd_min_eig,ad_min_eig,original_log10_condition,fd_log10_condition,ad_log10_condition,original_ad_rel_error,fd_ad_rel_error,delta_loge_original_ad,delta_loge_fd_ad,original_numerical_failure,fd_numerical_failure,structural_laplace_failure
binary,alpha,beta,0.25,8.0,6,90129,100,0.1,1.0,0.3128051691917126,6.293038608184512,5.9538540785199245,5.977876539229777e-08,True,True,True,0.7860156103795077,0.7860591197179558,0.7860590992055941,1.8707592326678777,1.8707454408256954,1.8707454356076805,2.3581003478282065e-05,3.811630648767517e-08,3.9442213310536545e-05,-3.2102651204013455e-08,False,False,False
binary,alpha,beta,0.25,8.0,7,90130,100,0.1,1.0,0.23546089369105094,5.472167513464755,10.932064404212142,2.7266444407877717e-07,True,True,True,1.1859677863661418,1.1859516517116693,1.1859516115575,1.8426290528620837,1.8426656332099087,1.84266559498195,7.049358536213808e-05,1.2187688214697403e-07,2.843208820202392e-05,-7.786974798307256e-08,False,False,False
binary,alpha,beta,0.25,8.0,8,90131,100,0.1,1.0,0.35939742800395486,5.231452641113399,9.897204101691443,4.024273452915015e-07,True,True,True,1.2355535420367278,1.2355691888846394,1.2355691705289495,1.6068830706529666,1.6068816196992513,1.6068816073514884,9.323392094955921e-06,4.3326342183147684e-08,1.0964212062702927e-05,-2.907194662782331e-08,False,False,False
binary,alpha,beta,0.25,8.0,9,90132,100,0.1,1.0,0.4539844196304221,5.681626937392371,7.305086577401748,1.5039299586062428e-07,True,True,True,0.8848730273285634,0.8848842644011462,0.8848842329264437,1.774842229957896,1.7748280629570856,1.774828073631602,1.993295786632087e-05,1.1306985912163997e-08,-3.6346437513046226e-06,-2.3279797645159306e-08,False,False,False
binary,alpha,beta,0.25,8.0,10,90133,100,0.1,1.0,0.3671843594139997,6.577089594384874,25.18407146360093,6.795617245812573e-07,True,True,True,0.6969344888696339,0.6969665578627453,0.6969665013591024,2.3385328901949616,2.3385395415113908,2.3385395522122714,6.131921857898607e-05,5.6597281689475734e-08,5.3602159489685164e-05,-6.875096758562904e-08,False,False,False
binary,alpha,beta,0.25,8.0,11,90134,100,0.1,1.0,0.3973820873329877,6.04488719873357,7.437869208362076,2.1379188505426144e-08,True,True,True,0.830060004877328,0.8300583214855881,0.8300583075795429,1.944493344795916,1.9444947710710494,1.9444947758985016,1.2585780775895323e-06,5.838566680148201e-09,-3.9717361310920296e-07,-1.1195284699283548e-08,False,False,False
binary,alpha,beta,0.25,8.0,12,90135,100,0.1,1.0,0.24496956388158467,6.335479802439332,5.9372943847909205,2.3023565423911485e-07,True,True,True,0.8157673806968402,0.8158018746148255,0.8158018599533278,1.9288011301361188,1.9288039675900495,1.928803944607701,4.8767141977155865e-05,7.096758557616118e-08,4.5505426657932446e-05,-4.443129153486325e-08,False,False,False
binary,alpha,beta,0.25,8.0,13,90136,100,0.1,1.0,0.275632834995648,6.281559531569295,5.623183103290128,9.636763165670158e-08,True,True,True,0.8237835550715614,0.8237897738385533,0.8237897574153747,1.8573501759061126,1.8573622194955124,1.8573622053674084,3.5245310771459496e-05,5.258958703697989e-08,2.1378494775348145e-05,-3.6201709185945674e-08,False,False,False
binary,alpha,beta,0.25,8.0,14,90137,100,0.1,1.0,0.4070800846865763,5.195039521657577,14.273472809622621,6.570027345736956e-08,True,True,True,1.2685374350046617,1.2685613049842972,1.268561276917251,1.532512113044493,1.5325016900544106,1.5325016877996254,5.747072888687315e-06,2.7385134401455593e-08,6.7921207733689926e-06,-2.472101634509727e-08,False,False,False
binary,alpha,beta,0.25,8.0,15,90138,100,0.1,1.0,0.2802757545073843,5.600863883042673,16.916219832669682,2.3147023487654384e-07,True,True,True,1.2589929798804567,1.2589717210610727,1.2589717015861863,1.6126304651753025,1.612634944258145,1.6126349366740047,6.930533697697875e-06,3.32305602180996e-08,-1.1753182523221994e-05,-2.4200449644240507e-08,False,False,False
binary,alpha,beta,0.25,8.0,16,90139,100,0.1,1.0,0.3103265985235598,6.199357765754038,6.630928894191939,3.987366943446271e-08,True,True,True,0.8307163137276536,0.8307306848167547,0.8307306752124552,1.8238858618205505,1.8238846740676333,1.823884666189462,1.4607609182945984e-05,2.9794546865959294e-08,1.5911403037804916e-05,-2.06313472972397e-08,False,False,False
binary,alpha,beta,0.25,8.0,17,90140,100,0.1,1.0,0.15345618667451183,5.974082893807127,17.617489129069586,4.814547771061132e-07,True,True,True,1.1244657312527455,1.124480839745531,1.1244808071604702,2.1185398387413854,2.1185936523988715,2.118593531582942,0.00013705627708443687,3.0752178596191333e-07,7.522325241637873e-05,-1.6807235070359638e-07,False,False,False
binary,alpha,beta,0.25,8.0,18,90141,100,0.1,1.0,0.30806833695842867,6.195355439639885,6.64503641830766,5.0986834887371064e-08,True,True,True,0.8442796621297421,0.8443096769860744,0.8443096567851635,1.77108175495142,1.7710721188627065,1.7710721089166201,1.3368642617340994e-05,4.690954097441671e-08,2.4420880263775757e-05,-3.5376805485043405e-08,False,False,False
