model,param1_name,param2_name,param1,param2,n_trials,sigma,prior_scale,n,original_pd_rate,fd_pd_rate,ad_pd_rate,original_numerical_failure_rate,fd_numerical_failure_rate,structural_laplace_failure_rate,median_original_ad_rel_error,median_fd_ad_rel_error,median_original_min_eig,median_fd_min_eig,median_ad_min_eig,median_original_log10_condition,median_fd_log10_condition,median_ad_log10_condition,median_abs_delta_loge_original_ad,median_abs_delta_loge_fd_ad
categorical,alpha,beta,0.5,0.25,50,0.1,0.01,20,0.65,0.65,0.65,0.0,0.0,0.35,5.766567339998433e-05,1.952982370210327e-07,0.7089269620189946,0.7090127023478916,0.7090127080123441,0.5164357151268593,0.5164264484202795,0.5164262218163154,3.0235871875561315e-05,3.408402164950531e-07
categorical,alpha,beta,0.5,0.5,50,0.1,0.01,20,0.95,0.95,0.95,0.0,0.0,0.05,3.299904742042265e-05,1.0101970234186388e-07,1.9097055950512876,1.9097155748219896,1.909714592181761,0.9320811135729068,0.9320482509805512,0.9320483871036068,2.270868070297638e-05,1.368143998092819e-07
categorical,alpha,beta,0.5,1.0,50,0.1,0.01,20,0.85,0.85,0.85,0.0,0.0,0.15,2.2858161118013134e-05,1.5232004893905608e-07,2.420465519971906,2.420481722889998,2.4204821734782196,0.8674863984871717,0.8674543196633923,0.8674543858682652,1.5631147860517558e-05,2.853112874845465e-07
categorical,alpha,beta,0.5,3.0,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,1.3330394892725432e-05,2.1916644483641836e-08,1.8862817364622404,1.886439643183174,1.886439587754149,1.418997861637201,1.4189959556488922,1.4189959781532488,3.7880815522584044e-05,3.3214103467571476e-08
categorical,alpha,beta,0.5,8.0,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,3.238846593408405e-05,4.951498097894365e-08,0.2726919533043119,0.27269999515979804,0.27269998847562854,2.4832364410638132,2.48320551733616,2.4832055233806205,6.813772941693941e-05,4.748417481437173e-08
categorical,alpha,beta,0.75,0.25,50,0.1,0.01,20,0.75,0.75,0.75,0.0,0.0,0.25,4.379602381239527e-05,1.88949886177966e-07,0.7455588809097511,0.7457599092345788,0.7457580809148943,0.8304068536440373,0.8303092106157274,0.830308436199213,5.934593412604272e-05,2.570023838188718e-07
categorical,alpha,beta,0.75,0.5,50,0.1,0.01,20,0.85,0.85,0.85,0.0,0.0,0.15,4.163775373245115e-05,1.7777739939557189e-07,1.9717680734443026,1.971840781861081,1.9718411911296698,0.5824084910436388,0.5823851926554149,0.5823853101526795,3.251829859607369e-05,2.918315047395481e-07
categorical,alpha,beta,0.75,1.0,50,0.1,0.01,20,0.9,0.9,0.9,0.0,0.0,0.1,2.4812512160801588e-05,9.358687410880471e-08,3.346520860756015,3.346611659992748,3.346611311929011,0.7284642352793693,0.7284494017461578,0.728449390236122,1.7591576071396275e-05,1.5001099384903682e-07
categorical,alpha,beta,0.75,3.0,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,1.4628127856123925e-05,2.704878179464983e-08,1.7620723898562392,1.7621744630202425,1.7621743980848832,1.4776980297920672,1.4776904410104308,1.477690496843643,2.4317936533790885e-05,4.6812200338308685e-08
categorical,alpha,beta,0.75,8.0,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,2.564888010551311e-05,2.7022209636894293e-08,0.1257804609930899,0.12586568064314144,0.1258656578986642,2.8232601172716096,2.8228995036566644,2.822899550438332,0.00011765590486494999,8.748391699953119e-08
categorical,alpha,beta,0.95,0.25,50,0.1,0.01,20,0.7,0.7,0.7,0.0,0.0,0.3,4.2345605800950435e-05,2.2140776504964017e-07,0.5024507149448029,0.5024508784104131,0.5024501974461432,0.7237239829797847,0.7237127468210804,0.7237128679902174,3.033084990278212e-05,5.034071897114245e-07
categorical,alpha,beta,0.95,0.5,50,0.1,0.01,20,0.85,0.85,0.85,0.0,0.0,0.15,2.3354517442535434e-05,1.6839363216399056e-07,1.7253583090554636,1.7253503744415908,1.7253493301556597,0.720320123529788,0.7203265143551958,0.7203268319171836,3.40111208174676e-05,4.6136786835404564e-07
categorical,alpha,beta,0.95,1.0,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,1.897109797642658e-05,6.281782889215043e-08,2.270299661696946,2.270336973248435,2.2703369683555836,0.9661944129778068,0.9661888644433796,0.966189168767766,1.2876888781931939e-05,1.0407405426349214e-07
categorical,alpha,beta,0.95,3.0,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,1.1682965051098635e-05,2.057594300199177e-08,1.4663216348544326,1.4662124088653639,1.466212440252559,1.610475458097443,1.6104426965275938,1.61044271043265,2.715370301231701e-05,3.3883395644807024e-08
categorical,alpha,beta,0.95,8.0,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,4.5865836554243773e-05,1.2114275792843919e-08,0.02981690082154225,0.0298000295403246,0.029800020287397,3.7618515749439974,3.761760625278909,3.761760564012395,0.00047331452283564995,2.0017634128066677e-07
ces,alpha,rho,0.05,-0.7,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,4.2214086787782337e-05,3.046075537266241e-08,0.48650483469494904,0.4870551720810067,0.4870523838592789,3.750940771736701,3.750696831852443,3.7507012018098576,0.0005678994133049,5.871266635537609e-06
ces,alpha,rho,0.05,-0.3,50,0.1,0.01,20,0.9,0.9,0.9,0.0,0.0,0.1,2.6412603543232756e-05,2.5117330457722998e-08,0.5681396987798311,0.5681088252879656,0.5681074294265588,3.550507446337233,3.55033064811459,3.5503324426222296,0.0002876900383519,8.741340593587665e-07
ces,alpha,rho,0.05,-0.1,50,0.1,0.01,20,0.9,0.9,0.9,0.0,0.0,0.1,8.70220217787046e-06,1.4882129549895222e-08,0.7043583055173506,0.704305344890066,0.7042892288611551,3.4492785347497628,3.448745100016259,3.4487499573764238,0.00016930591619150002,3.84564103228513e-06
ces,alpha,rho,0.05,0.3,50,0.1,0.01,20,0.95,0.95,0.95,0.0,0.0,0.05,2.3072968714357427e-06,3.3721813825961847e-09,0.5444846381973198,0.5448551935532725,0.5448501007037134,3.540203942212013,3.539970447523379,3.539972556438934,0.0002641216762739,2.427096490009717e-06
ces,alpha,rho,0.05,0.7,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,2.8921796830891834e-06,3.397294886719527e-09,0.591657624538031,0.5917334361419005,0.5917346510690793,3.5134902064295552,3.5131784313905756,3.5131822256793415,0.0001549387831367,3.063075627807166e-06
ces,alpha,rho,0.25,-0.7,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,2.6140426104837562e-05,1.6907483989366066e-08,7.715701690601675,7.715898683765797,7.715895456122113,2.3906033893030303,2.3906135378410793,2.390613606168616,1.7649955392329275e-05,1.915189358214775e-07
ces,alpha,rho,0.25,-0.3,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,1.871163457469826e-05,1.4989745963412262e-08,9.743687402222681,9.743558140561117,9.743555739134932,2.2742118706263517,2.274256817116904,2.2742571249170216,2.3106890864710294e-05,3.9432494602920087e-07
ces,alpha,rho,0.25,-0.1,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,1.4681767475213568e-05,1.3417980849899563e-08,9.590871528696237,9.589444431552174,9.589433548983202,2.279080153460334,2.279083569068364,2.2790837511322826,3.788288194073175e-05,3.564332970995565e-07
ces,alpha,rho,0.25,0.3,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,3.7316159281217595e-06,5.112392137465525e-09,10.235328222248018,10.242240700559591,10.242226977290336,2.2474378342613406,2.24743518486949,2.2474353465001267,1.4516331265923554e-05,2.784823749379939e-07
ces,alpha,rho,0.25,0.7,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,1.8359802074892773e-06,3.773133077408555e-09,10.079306930642275,10.079170684618006,10.07916832570205,2.2923875837357803,2.2923726384522243,2.292372802342507,1.0139866908787099e-05,1.902898532080144e-07
ces,alpha,rho,0.5,-0.7,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,5.426810238606371e-06,1.2640090981734903e-08,14.276653907181677,14.276761262334883,14.2767564403754,2.0459639796347022,2.0459628833139094,2.045962910221693,7.501410092203287e-06,5.31566897166158e-08
ces,alpha,rho,0.5,-0.3,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,5.513880231445895e-06,1.3158005757920458e-08,15.38936035835409,15.389383461293555,15.389373540463122,2.017999162694089,2.018010210042707,2.018010404126896,6.713492123111564e-06,2.2058022963733492e-07
ces,alpha,rho,0.5,-0.1,50,0.1,0.01,20,1.0,1.0,1.0,0.0,0.0,0.0,5.4802829564400305e-06,1.3867292734369488e-08,16.189862962444423,16.18941153701443,16.189404542026786,2.0119125467807155,2.011914878052889,2.011915156574075,1.641061991719539e-05,2.2120959286553443e-07
