param1,-0.7,-0.3,-0.1,0.3,0.7
0.05,1.587726169987289e-08,1.5948197545030535e-08,1.6699991127881664e-08,1.2735544334488281e-08,1.3590262796648283e-08
0.25,1.5814009692258016e-08,1.2708663512714744e-08,1.1477417690910106e-08,6.912092148402534e-09,2.619183843575844e-09
0.5,1.2254055084052174e-08,9.616180544974556e-09,9.48390240757444e-09,4.853652755689958e-09,2.456905791579881e-09
0.75,1.525986132064184e-08,1.4334330962535763e-08,1.0685528182275816e-08,5.547631626987586e-09,2.6778376137517296e-09
0.95,1.8055012381072608e-08,1.4080378696791189e-08,1.751050164174519e-08,1.041962545825444e-08,9.499135722724775e-09
