param1,0.25,0.5,1.0,3.0,8.0
0.05,2.1960485141857182e-07,2.1954077842460262e-07,3.9407813412666753e-07,2.1099110780507523e-07,1.1997636958318199e-06
0.25,2.9585719959744734e-07,1.59268420832891e-07,1.560754935401208e-07,4.2036469285573506e-08,6.088194473824903e-08
0.5,1.7909855575773342e-07,1.5592811845204885e-07,7.855639405491511e-08,2.4033708625439885e-08,3.989170558877838e-08
0.75,2.2150777139546157e-07,1.5903021041563566e-07,8.33599641047207e-08,2.56124649933995e-08,2.3119642738577128e-08
0.95,2.609475907459303e-07,1.0109542331417579e-07,7.033476535636857e-08,1.925979968279009e-08,1.6581932620297557e-08
