model,param1_name,param2_name,param1,param2,replicate,seed,n_trials,sigma,prior_scale,theta_map_1,theta_map_2,objective_map,gradient_norm,original_pd,fd_pd,ad_pd,original_min_eig,fd_min_eig,ad_min_eig,original_log10_condition,fd_log10_condition,ad_log10_condition,original_ad_rel_error,fd_ad_rel_error,delta_loge_original_ad,delta_loge_fd_ad,original_numerical_failure,fd_numerical_failure,structural_laplace_failure
binary,alpha,beta,0.05,0.25,14,137,50,0.1,1.0,0.47753659666343456,0.1293311570978967,35.12449005763281,5.3290705182007514e-08,True,True,True,3.594548304640032,3.594524698950275,3.5945229549518087,0.6609004592931588,0.6609015911897742,0.6609017767834157,4.215173895976925e-06,1.3136978595701364e-07,-5.535467870743105e-06,-2.7150947801146685e-07,False,False,False
binary,alpha,beta,0.05,0.25,15,138,50,0.1,1.0,0.5127318703895418,0.1,35.17877687859652,0.42063042116075067,True,True,True,4.083819988548521,4.083872966005685,4.083873332277711,0.581273695209505,0.5812679511834475,0.5812678978204138,1.1511239701587066e-05,4.055973822204203e-08,6.387637490945508e-06,2.825095180014614e-08,False,False,False
binary,alpha,beta,0.05,0.25,16,139,50,0.1,1.0,0.4841743029635322,0.9949670076815641,33.2149592722155,1.191616393558691e-07,True,True,True,2.8737359994953606,2.873847509438557,2.8738447741415287,0.8503267144910625,0.8503130011983416,0.8503133644224745,8.877273475524491e-06,1.8141203145733788e-07,2.2480750146769424e-05,-5.336124218047189e-07,False,False,False
binary,alpha,beta,0.05,0.25,17,140,50,0.1,1.0,0.49831438830652625,0.1,35.226300505266344,0.8121891887924523,True,True,True,2.4391923078724385,2.4394900733070783,2.4394893707907874,0.8193824941881738,0.8193374371917606,0.8193375243174962,3.0418084767864775e-05,9.687707114170392e-08,7.000651950761494e-05,-1.87669527917933e-07,False,False,False
binary,alpha,beta,0.05,0.25,18,141,50,0.1,1.0,0.49787801794840003,0.1,35.160253663402365,0.20304421965990796,True,True,True,3.4618148134128113,3.4618350370018875,3.4618337092610263,0.6755057823142321,0.6755041773989022,0.675504320284909,2.357698764914932e-06,9.963142894705215e-08,3.775126465654921e-06,-2.1903320401861492e-07,False,False,False
binary,alpha,beta,0.05,0.25,19,142,50,0.1,1.0,0.5130063918010493,0.1,35.29882797433443,1.5691306636256313,True,True,True,3.072696372527152,3.073067782612992,3.0730657656296234,0.7120045388747481,0.7119542941273973,0.7119545199000514,2.9349354275878256e-05,1.848718612289016e-07,6.262420075842101e-05,-3.9641181359684197e-07,False,False,False
binary,alpha,beta,0.05,0.5,0,10123,50,0.1,1.0,0.5582297014571855,0.3768226570766493,34.827654603109984,8.910160576636239e-08,True,True,True,4.860307509959139,4.860159013666112,4.860162162536651,0.6251102862839555,0.6251208910212641,0.6251206484607565,1.6176507487342066e-05,1.7342347305789775e-07,-1.7975535108405438e-05,3.686362362032014e-07,False,False,False
binary,alpha,beta,0.05,0.5,1,10124,50,0.1,1.0,0.4275972127323244,1.7130205227457795,32.75592126509677,1.1985196396477972e-07,True,True,True,1.1634257716786596,1.1634630397019254,1.1634631677784377,1.511475902715719,1.511466748401912,1.5114666911548138,1.2305933796805998e-05,2.368605791166291e-08,2.1537372433044766e-05,4.417398713485454e-08,False,False,False
binary,alpha,beta,0.05,0.5,2,10125,50,0.1,1.0,0.43638121657728524,0.5292905819712025,34.831317385983496,1.068770597817897e-07,True,True,True,2.0563810804963305,2.0564492916018704,2.05644942472326,1.0251805684301816,1.0251629484091722,1.0251629097020516,8.384741785143472e-06,2.781862299610218e-08,1.2904280993097927e-05,2.0170389802842692e-08,False,False,False
binary,alpha,beta,0.05,0.5,3,10126,50,0.1,1.0,0.4858837768042784,0.1,35.224657313715234,0.7928747578489882,True,True,True,2.2779671791454907,2.27810287104669,2.2781007304692102,0.8507844258960063,0.8507600856184542,0.8507604769140211,1.657826104810559e-05,1.390631007714779e-07,3.105341050968491e-05,-4.891363900583201e-07,False,False,False
binary,alpha,beta,0.05,0.5,4,10127,50,0.1,1.0,0.4998154261249762,0.1,35.27338698715506,1.3207793791991687,True,True,True,3.2044292591114187,3.204594796573948,3.204593237797503,0.7029786986247751,0.7029585353794165,0.7029587045012995,2.239721543413599e-05,1.4137495245414028e-07,2.8152114708746012e-05,-2.91710556155067e-07,False,False,False
binary,alpha,beta,0.05,0.5,5,10128,50,0.1,1.0,0.5557632528552391,0.900104722268289,33.25897984637187,1.693791409857712e-07,True,True,True,4.361453926875161,4.361522047760571,4.361521246875379,0.716827858216675,0.7168179261466927,0.7168179951856782,1.2263433574081891e-05,4.7503287196598154e-08,4.07986664896498e-06,-1.0414110818146582e-07,False,False,False
binary,alpha,beta,0.05,0.5,6,10129,50,0.1,1.0,0.05884992701954157,2.5240692700872005,32.994242925121966,5.684411591255419e-07,True,True,True,0.4347132188695067,0.43499961590992203,0.43499745366761844,3.2314575034398314,3.2313457643921226,3.2313472818482576,0.0004001480226857579,1.4797793139360644e-06,0.0005267334270442348,-3.2236527687246053e-06,False,False,False
binary,alpha,beta,0.05,0.5,7,10130,50,0.1,1.0,0.26715400946397183,1.7997389387839202,31.857762445683758,5.09091757256677e-08,True,True,True,1.9216685541206697,1.9216782051643093,1.9216783314047157,1.5254119381618003,1.5254299155143602,1.5254298622586795,4.687002122214137e-05,5.7866600094985186e-08,2.5723780048281242e-05,4.379920426345052e-09,False,False,False
binary,alpha,beta,0.05,0.5,8,10131,50,0.1,1.0,0.37714139468617247,0.8254821150612208,34.839589411610476,1.8474111129762605e-07,True,True,True,0.22048191430438044,0.22050874477651797,0.2205090018198441,1.8901261260812876,1.890075483307827,1.8900749553690253,1.5628567934519543e-05,5.8262628096443586e-08,6.393594612319475e-05,5.578704502795517e-07,False,False,False
binary,alpha,beta,0.05,0.5,9,10132,50,0.1,1.0,0.5259329682136671,0.12499928727840598,35.12424074826946,1.4387393840789702e-07,True,True,True,4.206406543726557,4.206622903512535,4.206619969858041,0.6169958521527108,0.6169761990580732,0.6169764597744779,1.3494295970066845e-05,1.9040935998716722e-07,2.8410763292185948e-05,-3.972288524778378e-07,False,False,False
binary,alpha,beta,0.05,0.5,10,10133,50,0.1,1.0,0.48160523383974096,0.7807217073364926,34.231347119314925,1.6701533345359335e-07,True,True,True,2.7787856597777227,2.778845417459986,2.778843305021332,0.8013701349175204,0.8013663729735072,0.801366679361897,1.5086739136666839e-05,1.3236325982196714e-07,1.6766190121586533e-05,-4.0744335194631276e-07,False,False,False
binary,alpha,beta,0.05,0.5,11,10134,50,0.1,1.0,0.47081231224203746,0.1,35.343007074338814,1.9119791190291835,True,True,True,0.9238239482408711,0.9239900635980961,0.9239890506954858,1.2917029952652603,1.291631296137656,1.2916317177516028,1.929171973712501e-05,1.3753111569031227e-07,9.66391233347963e-05,-6.108263406190417e-07,False,False,False
binary,alpha,beta,0.05,0.5,12,10135,50,0.1,1.0,0.4769804213583671,0.17754191306548178,35.056365951666876,6.204547701064549e-08,True,True,True,5.893785878809706,5.893826950089987,5.893826934066405,0.4148110416768146,0.4148006460858991,0.4148006605328949,1.6860313173595466e-05,4.275777185042702e-08,-4.985903075294118e-06,1.3914011276483507e-08,False,False,False
binary,alpha,beta,0.05,0.5,13,10136,50,0.1,1.0,0.6552604494836467,0.8039687269385305,33.447911920109476,9.651357194120269e-08,True,True,True,5.392825049088828,5.392648687829003,5.392650191865798,0.3646463101973126,0.36465181944527897,0.36465171823010556,2.7244687901512695e-05,1.2708964136117737e-07,-2.6198346716910237e-05,1.6237670052987596e-07,False,False,False
binary,alpha,beta,0.05,0.5,14,10137,50,0.1,1.0,0.5402334096424196,0.5994688707471907,34.2400999557405,3.235896183677966e-07,True,True,True,5.019373596119077,5.019345760905572,5.019346325652852,0.6139651045928692,0.613969594224854,0.6139695385595514,1.0360823518689848e-05,3.0639475513171996e-08,-3.2826369533722755e-07,4.842706857743906e-08,False,False,False
binary,alpha,beta,0.05,0.5,15,10138,50,0.1,1.0,0.5047636241193963,0.16482101103709038,35.07596510781892,2.2469334198890888e-08,True,True,True,5.988265048348525,5.988392450355427,5.988392508838696,0.44768795805982015,0.4476844479127432,0.44768443244541223,1.4827166561792411e-05,2.681961350437771e-08,1.7225804739950945e-05,-8.041318722007418e-09,False,False,False
binary,alpha,beta,0.05,0.5,16,10139,50,0.1,1.0,0.032999409241081204,2.28421827174389,35.04345043343899,7.247789736799721e-06,True,True,True,0.3059992505105809,0.30623206344646725,0.3062291833375909,3.7258288890006077,3.7257135116999915,3.725716777731431,0.0004930616658500702,1.888307613599307e-06,0.0006220612673359938,-5.644874555343904e-06,False,False,False
binary,alpha,beta,0.05,0.5,17,10140,50,0.1,1.0,0.4601781123913612,0.700805890052287,33.70821799476734,4.3220627292571265e-08,True,True,True,5.3220237241027935,5.322032105863697,5.3220316080434715,0.47637011589745,0.47637284338401226,0.4763728704685926,8.264872455849498e-06,5.001877385016029e-08,4.652696347307028e-06,-6.235723049030639e-08,False,False,False
binary,alpha,beta,0.05,0.5,18,10141,50,0.1,1.0,0.4597216723139093,0.49022307940168397,34.499308766691165,1.742279186379282e-07,True,True,True,5.0190525972378275,5.019142391607198,5.019140316723541,0.49104974337711216,0.49104347458252606,0.4910435970685695,1.1781242016074969e-05,1.8118309403836327e-07,1.0400947608957267e-05,-2.7237688016157335e-07,False,False,False
binary,alpha,beta,0.05,0.5,19,10142,50,0.1,1.0,0.5204563937808843,0.3613241864251691,34.87069909458398,2.8642893384395585e-08,True,True,True,4.391279944964373,4.391517031250846,4.391516339614365,0.5694111438134182,0.5693869454548635,0.5693869998346996,1.6324701738750846e-05,5.645855048335674e-08,2.6034512529804488e-05,-9.488665853041311e-08,False,False,False
binary,alpha,beta,0.05,1.0,0,20123,50,0.1,1.0,0.47655432910463486,0.1,35.238631444860914,1.034778939867987,True,True,True,3.926969612579188,3.926845229147335,3.9268439369489605,0.6426611573895262,0.6426836814148952,0.6426837507151986,2.081163190136957e-05,1.808763882132185e-07,-5.992193919723832e-06,-2.49282948061591e-07,False,False,False
binary,alpha,beta,0.05,1.0,1,20124,50,0.1,1.0,0.4981912876266284,0.8711374487538,32.9549147035657,2.4868995751603507e-08,True,True,True,5.270066579534868,5.270053360559164,5.270052606541057,0.6267748447915445,0.6267783072058822,0.6267783514515085,6.19167459673591e-06,5.317339329290054e-08,1.385799485831285e-06,-9.213633944682442e-08,False,False,False
binary,alpha,beta,0.05,1.0,2,20125,50,0.1,1.0,0.49525790570323547,0.1,35.180381875640386,0.4818054755162394,True,True,True,4.967054276766154,4.967126071856824,4.9671238439708905,0.5095822991025432,0.5095761938805109,0.5095763740468863,4.496101790251005e-06,1.4135655917954963e-07,7.184156210371384e-06,-2.411020432191435e-07,False,False,False
binary,alpha,beta,0.05,1.0,3,20126,50,0.1,1.0,0.5543099094522096,0.41721029352384065,34.88122884449161,2.495006848744117e-07,True,True,True,3.308900403182027,3.308928709475743,3.3089287597974275,0.6984048617360787,0.6983950050944726,0.6983949461309313,1.569216987588297e-05,1.216787016782466e-07,-2.8459988001827696e-06,-5.267644098694291e-08,False,False,False
binary,alpha,beta,0.05,1.0,4,20127,50,0.1,1.0,0.46299942260068755,0.1,35.24015289941306,0.9541186791751182,True,True,True,1.8381566168379375,1.838148392148199,1.838147161502709,0.9973828128000727,0.9973874848902499,0.9973877659356271,6.309108868638144e-06,7.185924079761943e-08,5.585722888667988e-07,-3.4593757192169505e-07,False,False,False
binary,alpha,beta,0.05,1.0,5,20128,50,0.1,1.0,0.35071606182157117,1.459663924239121,30.869671201040465,2.3504546688229026e-07,True,True,True,3.3166714822588577,3.3167318344632024,3.3167314311673253,0.7701691100545387,0.7701682239028973,0.7701682505801563,1.6165295507049385e-05,6.272871831828857e-08,1.708535173250425e-05,-9.088103780641177e-08,False,False,False
binary,alpha,beta,0.05,1.0,6,20129,50,0.1,1.0,0.49260135546742756,0.46141325423212004,34.69873123623211,3.4847394781547395e-07,True,True,True,4.1054982877769755,4.1054863906861945,4.1054854881044,0.6467394547056736,0.6467420143266001,0.6467420670197416,6.549495900348615e-06,1.0903827118940585e-07,-1.1015754353138618e-07,-1.5918251961011265e-07,False,False,False
binary,alpha,beta,0.05,1.0,7,20130,50,0.1,1.0,0.5850551037883636,1.007906200478521,33.681072156256285,1.769499024000651e-07,True,True,True,2.8259236590406442,2.8260213521623134,2.8260194020320784,0.8347457922395184,0.8347339276508313,0.834734200802442,9.559102920935074e-06,1.2335114928281598e-07,2.0534537917171747e-05,-3.755849249387211e-07,False,False,False
binary,alpha,beta,0.05,1.0,8,20131,50,0.1,1.0,0.5199039928376136,0.577314461337038,34.65327426766746,4.618527782440651e-08,True,True,True,2.9101095627453253,2.909942287689653,2.9099425811031416,0.7785698006478192,0.7785912587119956,0.7785912676246772,1.5053679752481567e-05,1.2223059005389565e-07,-3.266672307944418e-05,1.1109247566309932e-07,False,False,False
binary,alpha,beta,0.05,1.0,9,20132,50,0.1,1.0,0.5600409982262322,0.8947243802581505,33.04465493466036,1.1019141097727088e-07,True,True,True,5.008013836813613,5.008223752747867,5.008222411010389,0.6866670019924426,0.686647157592979,0.6866472402967696,1.0290371563358984e-05,9.327877786655527e-08,1.889572696711639e-05,-1.726906333487932e-07,False,False,False
binary,alpha,beta,0.05,1.0,10,20133,50,0.1,1.0,0.49021063418077987,0.1,35.32581897370967,1.8986661061148895,True,True,True,4.154154472443055,4.154329880162021,4.154327767867918,0.5907479667862889,0.5907348735475643,0.5907350365459636,1.7352950551619322e-05,1.828140429018083e-07,2.6828813162182996e-05,-3.2079732648071513e-07,False,False,False
binary,alpha,beta,0.05,1.0,11,20134,50,0.1,1.0,0.41007096968273976,1.0094171599574553,31.814168490463803,1.49379917197971e-07,True,True,True,5.342182643554973,5.3422630316512185,5.342262180427404,0.5724556206704948,0.5724519414690858,0.5724519928313506,7.544471625730388e-06,5.949014711472173e-08,1.0711644968353085e-05,-1.0020470142535487e-07,False,False,False
binary,alpha,beta,0.05,1.0,12,20135,50,0.1,1.0,0.44617319351766616,1.2744943526180479,31.484537713422235,1.910691620226894e-07,True,True,True,3.8129458663037705,3.8129991562805023,3.812998292936654,0.9902729552564514,0.9902780559529115,0.9902781330251207,2.6156674547720322e-05,5.474264741746892e-08,1.971067192130249e-05,-1.3768856632623283e-07,False,False,False
binary,alpha,beta,0.05,1.0,13,20136,50,0.1,1.0,0.45602636759933163,1.2657390575469623,29.657309662403076,1.6203790078454732e-07,True,True,True,5.596978517111046,5.597034716712236,5.597033962712889,0.4032986166243871,0.40330326654560783,0.40330326140487693,1.959384640418373e-05,1.47312699526391e-07,1.5253797393199875e-05,-1.406325687014487e-07,False,False,False
binary,alpha,beta,0.05,1.0,14,20137,50,0.1,1.0,0.4845838893634681,0.1,35.33415266099077,1.9706506861894262,True,True,True,3.870379429489578,3.870274534241203,3.870274511731358,0.6543270983924262,0.6543349036131969,0.6543349436624163,1.8960977052934678e-05,8.55489676662421e-08,-1.807604063941426e-05,4.029228506396976e-08,False,False,False
binary,alpha,beta,0.05,1.0,15,20138,50,0.1,1.0,0.5023900287338537,0.1,35.13873120960536,0.04752149607160153,True,True,True,4.681247318596512,4.681240237484229,4.681239749929039,0.5471119691909867,0.5471120270049742,0.5471120856233996,1.3760115719168382e-06,4.348233027894227e-08,-1.4827592593746886e-06,-3.666390568923816e-08,False,False,False
binary,alpha,beta,0.05,1.0,16,20139,50,0.1,1.0,0.46528606358213354,0.17500706234355737,35.09637270139418,2.208690978359521e-07,True,True,True,3.4412531751697797,3.4412940761080297,3.4412949907589785,0.6800688162098695,0.6800586423686479,0.6800585364261758,1.1577928507516693e-05,6.257384609068529e-08,3.1615571316478963e-07,1.4381610213831664e-07,False,False,False
binary,alpha,beta,0.05,1.0,17,20140,50,0.1,1.0,0.48117136102210134,1.7114244256969082,30.86004285953242,3.0868105059224256e-07,True,True,True,2.141382839163213,2.1414350515054665,2.14143488953809,1.2013159068721013,1.2013055681285536,1.2013055905923522,2.071369373018049e-06,2.47011941571625e-08,1.2429546902836819e-05,-4.977257006544278e-08,False,False,False
binary,alpha,beta,0.05,1.0,18,20141,50,0.1,1.0,0.4914268082707396,0.1,35.29968844336388,1.5640179320542145,True,True,True,2.7013919645940394,2.7014945904822025,2.701495346793625,0.7593253995932346,0.7593090713861783,0.7593088979757195,1.0505144310090894e-05,1.27716175402171e-07,1.9271052224212326e-05,8.031415887899129e-08,False,False,False
binary,alpha,beta,0.05,1.0,19,20142,50,0.1,1.0,0.5301136784383268,0.34059958042895594,34.909680524807776,1.3819097218556014e-07,True,True,True,4.318062837039938,4.318145219577715,4.318144706201115,0.5490076094149645,0.5489951259395458,0.5489951167089505,1.2239839730501577e-05,1.4370863080733912e-07,4.576757518748309e-06,-1.295153424507589e-07,False,False,False
binary,alpha,beta,0.05,3.0,0,30123,50,0.1,1.0,0.17706774584751586,1.8179709598068117,31.215714463534137,2.6620096092547475e-08,True,True,True,1.9375237255142228,1.937564218534934,1.9375641639035035,1.4330347878580507,1.4330388776196734,1.4330388370934009,3.0492926562360842e-05,1.2173466266176256e-07,2.553280782535694e-05,-7.485352782055088e-08,False,False,False
binary,alpha,beta,0.05,3.0,1,30124,50,0.1,1.0,0.5735200836556124,1.1686058209551102,32.267876689878655,2.124398745288798e-07,True,True,True,3.6818517504513943,3.681886681039918,3.6818851489288433,0.5977235761148038,0.5977124355437483,0.5977125606227515,1.667896843949923e-05,1.6128187215184584e-07,-3.6109863401634357e-06,-2.721187541965264e-07,False,False,False
binary,alpha,beta,0.05,3.0,2,30125,50,0.1,1.0,0.03660796778103724,2.5811029527171008,34.22837156197333,2.614878778835653e-06,True,True,True,0.3521526045344756,0.35249551293611686,0.35249224517398536,3.724130434785319,3.7239201085561975,3.723923323562052,0.000487159129099493,1.8702966198001012e-06,0.0007255596382691465,-5.568995881333194e-06,False,False,False
binary,alpha,beta,0.05,3.0,3,30126,50,0.1,1.0,0.48110148604327674,1.4208557846800631,29.673273313051247,1.0088682696089465e-07,True,True,True,4.32143759624893,4.321538896097351,4.321537854881279,0.6574562705402909,0.6574449394975519,0.6574450092808913,8.141441068839955e-06,9.39618780064834e-08,1.0235023093940754e-05,-1.6059539831303482e-07,False,False,False
binary,alpha,beta,0.05,3.0,4,30127,50,0.1,1.0,0.4411153276408651,1.8375105984115938,28.788701707393848,1.009864551540798e-07,True,True,True,2.7731147499718425,2.773192879053334,2.773192640785733,0.8515971016074345,0.8515695835888544,0.8515696125887284,3.690510216865942e-05,2.473612886341236e-08,-3.5604530168598103e-06,-5.2530811700535196e-08,False,False,False
binary,alpha,beta,0.05,3.0,5,30128,50,0.1,1.0,0.22690824998451128,2.292609543086019,30.857044544084822,3.766004030830437e-07,True,True,True,1.5583891937860073,1.5585151165989017,1.558514892784042,1.8458193913405707,1.8458363386633756,1.8458363577064902,0.00011991994374492429,1.0080979414329882e-07,0.0001001895651029372,-1.216835698869545e-07,False,False,False
binary,alpha,beta,0.05,3.0,6,30129,50,0.1,1.0,0.18138891453843406,2.972133490106863,27.905199836397603,5.152821485168228e-08,True,True,True,1.5193442295975468,1.5192422787421338,1.5192422724950667,1.979397280928757,1.9794492608548113,1.979449260587515,5.2598869642113665e-05,1.0638886559150028e-08,-7.2644505131336246e-06,-4.419700161406581e-09,False,False,False
binary,alpha,beta,0.05,3.0,7,30130,50,0.1,1.0,0.508043774484292,0.6821706256084028,34.56786995014332,7.864266969611811e-08,True,True,True,2.3931378765920845,2.393223933653847,2.3932252337365187,0.8296469844134151,0.829628941128543,0.8296287318330678,8.22686256036852e-06,1.000551883397092e-07,1.5488454806700247e-05,3.0227439395957845e-07,False,False,False
binary,alpha,beta,0.05,3.0,8,30131,50,0.1,1.0,0.36563714963300054,1.4316453923055583,28.934666011653444,1.9144998655472353e-07,True,True,True,4.184642702152733,4.184719118321736,4.1847189688418505,0.7399623297610692,0.7399654953312682,0.7399654892390759,2.530325828206286e-05,5.0790243883229956e-08,2.186269398407603e-05,-4.27343067599395e-08,False,False,False
binary,alpha,beta,0.05,3.0,9,30132,50,0.1,1.0,0.23196500535885384,2.702653646996679,27.289236962389545,5.042712833360154e-07,True,True,True,1.2773605816494982,1.277536199933773,1.2775360267309233,1.3177814850719474,1.3177573829432148,1.317757350688467,8.40048620701438e-05,2.1474930578046506e-07,0.00010955452376748553,-1.7271035090971054e-07,False,False,False
binary,alpha,beta,0.05,3.0,10,30133,50,0.1,1.0,0.10923259382850305,2.9585340976981636,23.47204681863117,2.879726808636858e-07,True,True,True,1.5280432851446315,1.52809467264416,1.5280946509977158,2.041172320511689,2.041312395789608,2.0413119146353145,0.00035582479412759655,1.1232333064150559e-06,0.0001943285528192007,-5.681149950476083e-07,False,False,False
binary,alpha,beta,0.05,3.0,11,30134,50,0.1,1.0,0.5263174126661224,1.0909389893068027,31.011371121903235,2.1318769513277625e-07,True,True,True,6.093673488882868,6.093675514272262,6.093675320840643,0.5228684691572564,0.522868502014191,0.5228684957780542,3.5011126696225043e-06,4.577731068651975e-08,3.3128102217006017e-07,-3.892263222837755e-08,False,False,False
binary,alpha,beta,0.05,3.0,12,30135,50,0.1,1.0,0.06004688075593341,2.0500993474138247,31.236839230218585,5.260871209654843e-07,True,True,True,0.6948548357661135,0.6956370666989242,0.6956316910565336,3.0094796691241634,3.009214364428634,3.0092167176545757,0.0005127820053186417,2.3165932585310396e-06,0.0008146523387608795,-5.018432126746575e-06,False,False,False
binary,alpha,beta,0.05,3.0,13,30136,50,0.1,1.0,0.11427970956670722,2.513590460015269,26.099980700465313,7.414980404570419e-09,True,True,True,2.090017634824241,2.090113452380772,2.0901133638673923,2.1368653460070735,2.1369513674979155,2.1369512019077646,0.0002436697053138203,4.236620830555383e-07,0.00014464719307127893,-2.3299130802456602e-07,False,False,False
binary,alpha,beta,0.05,3.0,14,30137,50,0.1,1.0,0.0443583402537722,3.249173553678078,31.019765383407087,3.7535853356158076e-06,True,True,True,0.4598656440015005,0.46016521720568065,0.4601623684207435,3.7111392281058766,3.7110708807700936,3.7110726552123823,0.0004917524289003154,2.106564396497301e-06,0.0005683885914393727,-4.147904178353201e-06,False,False,False
binary,alpha,beta,0.05,3.0,15,30138,50,0.1,1.0,0.07326704986740745,3.1728816602093515,32.72346294360078,1.449550427934233e-06,True,True,True,0.6281717274320426,0.6282994620818672,0.6282993180398357,2.761240803375078,2.7613015577642956,2.7613012050610912,0.0003421929301175043,1.04151664037992e-06,0.00027263360178864104,-6.35321562469926e-07,False,False,False
