param1,0.25,0.5,1.0,3.0,8.0
0.05,1.065490568663563e-06,4.172948067093785e-07,2.932568392566282e-07,4.2574286673868755e-06,2.1136344248162686e-06
0.25,4.235430353105585e-07,1.9406762419293957e-07,1.604432853241633e-07,9.271192702442477e-08,6.113894068793257e-08
0.5,2.78101783379725e-07,2.0178352855282358e-07,1.5740016756637942e-07,4.4958094136404725e-08,4.8056008061792e-08
0.75,4.434452556267843e-07,1.971963712321667e-07,1.1824340973021208e-07,3.186035257840558e-08,9.869860662092833e-08
0.95,4.621963967110787e-07,1.4091577682506798e-07,1.1795616394749686e-07,3.279338756101425e-08,1.9204564871699864e-07
