param1,-0.7,-0.3,-0.1,0.3,0.7
0.05,5.871266635537609e-06,8.741340593587665e-07,3.84564103228513e-06,2.427096490009717e-06,3.063075627807166e-06
0.25,1.915189358214775e-07,3.9432494602920087e-07,3.564332970995565e-07,2.784823749379939e-07,1.902898532080144e-07
0.5,5.31566897166158e-08,2.2058022963733492e-07,2.2120959286553443e-07,1.811023864206618e-07,6.006567332406121e-08
0.75,2.2517890130302476e-07,3.585478545176102e-07,3.360656926076899e-07,1.4387680025151894e-07,1.3952318056453808e-07
0.95,3.6468674000644796e-06,2.7665046431479823e-06,2.7905439949904576e-06,2.04528696201578e-06,1.905807557989192e-06
