model,param1_name,param2_name,param1,param2,replicate,seed,n_trials,sigma,prior_scale,theta_map_1,theta_map_2,objective_map,gradient_norm,original_pd,fd_pd,ad_pd,original_min_eig,fd_min_eig,ad_min_eig,original_log10_condition,fd_log10_condition,ad_log10_condition,original_ad_rel_error,fd_ad_rel_error,delta_loge_original_ad,delta_loge_fd_ad,original_numerical_failure,fd_numerical_failure,structural_laplace_failure
binary,alpha,beta,0.25,0.25,1,50124,100,0.1,1.0,0.1469375445794883,1.7286494736990805,63.517446356968875,2.9232064039400866e-07,True,True,True,3.4127349221375685,3.4131471399993742,3.413146368048285,1.7523838361989597,1.7523931335365532,1.7523931561284707,0.00014286720582098447,1.7878569638116703e-07,0.000131284628935191,-2.0016000235045794e-07,False,False,False
binary,alpha,beta,0.25,0.5,0,60123,100,0.1,1.0,0.24606186120457074,0.8411717997097078,68.36978912804913,1.0681799536181492e-07,True,True,True,2.961781732417017,2.9620016230931463,2.9619954799011423,1.014498933799633,1.0145062568604497,1.01450706860154,9.172650250834685e-05,2.854082113639397e-07,8.153147976486252e-05,-1.1394509016326992e-06,False,False,False
binary,alpha,beta,0.25,0.5,1,60124,100,0.1,1.0,0.6289718260166605,0.5039354523006679,68.94800636733792,2.9442545262413463e-07,True,True,True,7.401522173563972,7.401662788694536,7.401659049104504,0.3228854425415935,0.32287429969038695,0.32287448230351773,1.8586737066794756e-05,2.334154167419767e-07,5.874279295881024e-06,-2.949954733821869e-07,False,False,False
binary,alpha,beta,0.25,1.0,0,70123,100,0.1,1.0,0.4340907644298979,1.1908148906713165,63.64985412881055,1.0647009856749695e-07,True,True,True,6.700232103485199,6.7003217718318995,6.700323149552815,0.5943924308895748,0.5943894078059674,0.5943893378559415,9.135136420242132e-06,7.149878725194588e-08,1.0027415697777542e-05,1.2508715485637367e-07,False,False,False
binary,alpha,beta,0.25,1.0,1,70124,100,0.1,1.0,0.476946826226354,1.1380758724696576,62.99544770512519,3.1484700674332926e-08,True,True,True,8.541116888334729,8.541124069725166,8.541123965777725,0.6656074000175275,0.6656150864526611,0.6656151151852427,2.2261026971730428e-05,5.284534049284831e-08,9.711046772054033e-06,2.0909382669742627e-08,False,False,False
binary,alpha,beta,0.25,3.0,0,80123,100,0.1,1.0,0.18080438415384023,3.1031013225170354,44.49378395899017,1.494820802920733e-07,True,True,True,3.736930178268191,3.736988777152387,3.736988747690969,1.3267527950669922,1.3267069291362568,1.3267070089011392,8.972010614389377e-05,1.7668751069341177e-07,-3.704025618844753e-05,8.394898287633623e-08,False,False,False
binary,alpha,beta,0.25,3.0,1,80124,100,0.1,1.0,0.07016296544139156,3.7810798107500734,38.10491883058349,9.475941541447807e-08,True,True,True,2.231213617177705,2.231203559508806,2.2312038435944737,2.45679026337077,2.4570628532265295,2.457061374409777,0.0006200425391308066,3.278390967359884e-06,0.00030774772004349416,-1.5752267614743687e-06,False,False,False
binary,alpha,beta,0.25,8.0,0,90123,100,0.1,1.0,0.1811228331382719,6.51537969091364,20.77331813594062,1.6378571035974703e-07,True,True,True,0.9623443143522397,0.9623084402986762,0.9623083825776977,2.597850913233435,2.5978824717799562,2.597882480210745,3.534783668820364e-05,4.070665721221929e-08,-9.956246209696928e-07,-5.027548155567274e-08,False,False,False
binary,alpha,beta,0.25,8.0,1,90124,100,0.1,1.0,0.3571856009022821,5.922673624932631,7.847379696784429,1.808909160690563e-07,True,True,True,0.9030916825169502,0.9030525741967295,0.9030525691204232,1.8794824451984609,1.8795122868040905,1.8795122834245392,2.539973514227569e-05,1.3457362151917204e-08,-8.958959599070226e-06,-9.51212619781927e-09,False,False,False
binary,alpha,beta,0.5,0.25,0,100123,100,0.1,1.0,0.5814405173821614,0.6852357405094539,67.50869431113729,2.009718347115232e-08,True,True,True,9.61294658287785,9.613097586999928,9.61309434760582,0.32931853875758027,0.32930680639922977,0.32930692062202754,1.49067493629415e-05,1.5788010195380712e-07,1.9954382111109226e-06,-2.0547334145248897e-07,False,False,False
binary,alpha,beta,0.5,0.25,1,100124,100,0.1,1.0,0.47194353936629885,0.1,69.84381272460313,0.6474835956284183,True,True,True,6.215429034380784,6.215394410411419,6.21539226698833,0.4792154081780199,0.4792230768525679,0.47922320916673405,1.1935001121222129e-05,1.1637356813769932e-07,3.065699118565135e-06,-1.925248795942025e-07,False,False,False
binary,alpha,beta,0.5,0.5,0,110123,100,0.1,1.0,0.49494051553390656,0.9809568458934711,65.6831719298254,1.711213510985814e-07,True,True,True,7.203684333372726,7.203734335568107,7.203731618632615,0.6643288522927391,0.6643315500216084,0.6643316818312605,1.3310557968509176e-05,1.0894361162702105e-07,9.8216433741527e-06,-2.2540513100466342e-07,False,False,False
binary,alpha,beta,0.5,0.5,1,110124,100,0.1,1.0,0.4491716067793998,0.8656145806942398,66.562128362662,6.550880341146756e-08,True,True,True,7.424084041677633,7.424073640579141,7.424073084061571,0.503547127151213,0.5035520461727255,0.5035520686189385,1.0211086988668277e-05,4.8232020707470185e-08,4.213118586449127e-06,-4.911906614779582e-08,False,False,False
binary,alpha,beta,0.5,1.0,0,120123,100,0.1,1.0,0.3533490253101192,1.2170686364794667,62.78339293192087,8.676991489599269e-08,True,True,True,8.261833259126115,8.261925146836653,8.26192514472251,0.7259405665317316,0.7259481218346967,0.725948126080988,2.8750393846027783e-05,1.00798857288409e-08,1.982488668517135e-05,4.63283811313886e-09,False,False,False
binary,alpha,beta,0.5,1.0,1,120124,100,0.1,1.0,0.6293821955935593,1.2609937185605835,62.55225531658908,2.0602765286926002e-07,True,True,True,7.53667612758899,7.536734958718383,7.5367352965120915,0.5862692493347605,0.5862684432700206,0.5862684192870465,1.3125443384284009e-05,2.1371126267613357e-08,6.8951395988392505e-06,1.7208215297159768e-08,False,False,False
binary,alpha,beta,0.5,3.0,0,130123,100,0.1,1.0,0.7280722006236069,3.058341006874974,45.66632964034906,3.85395852607592e-07,True,True,True,2.784769291702467,2.7849409600551915,2.78494109775069,1.3097464646536312,1.3097074642605755,1.3097074461846538,2.8398965453522946e-05,8.508824361052125e-09,1.6771319145902908e-05,2.8632207715872937e-08,False,False,False
binary,alpha,beta,0.5,3.0,1,130124,100,0.1,1.0,0.5079023949130576,3.4149373712432864,29.852657556168495,1.680047514396304e-07,True,True,True,3.2173055346476684,3.2174445395089144,3.2174445095029975,1.38986216538781,1.3898424512166987,1.3898424572111006,2.8328688828164656e-06,4.490772747005487e-09,2.0505229123557456e-05,-2.4246986640719115e-09,False,False,False
binary,alpha,beta,0.5,8.0,0,140123,100,0.1,1.0,0.424049450909742,5.912117910975552,9.525595767855576,2.937488219295841e-08,True,True,True,0.8020078761688111,0.8020483131073192,0.8020483008314344,1.8285958648900391,1.828571394645982,1.8285713941100246,5.989576281837239e-06,1.6544970175254112e-08,2.223002434220689e-05,-1.5922710261406792e-08,False,False,False
binary,alpha,beta,0.5,8.0,1,140124,100,0.1,1.0,0.4473398723010408,5.850920232213434,17.136527134136873,1.0685132786947701e-07,True,True,True,0.9237507052353917,0.9237830664393348,0.9237830569657859,2.171426037812587,2.171419846891654,2.171419849686153,2.0796292230695008e-05,3.8256244234839355e-09,2.7897187088399278e-05,-7.037879612425968e-09,False,False,False
binary,alpha,beta,0.75,0.25,0,150123,100,0.1,1.0,0.4748547325033992,0.1,70.03338027639995,2.5695605216924506,True,True,True,6.716938726534469,6.717347665868704,6.717347046931917,0.4396618307968224,0.4396421094420852,0.43964208076386496,3.217843719000875e-05,1.6307785257696284e-07,3.80497430825244e-05,-1.2515707226157247e-07,False,False,False
binary,alpha,beta,0.75,0.25,1,150124,100,0.1,1.0,0.5254127055099423,0.46773160786538576,69.20274605478373,6.394884621840902e-08,True,True,True,5.478791364563971,5.478964920972378,5.47896540956569,0.6006811624689137,0.6006554792893848,0.6006554981094634,2.8386650554458928e-05,1.4456946355261858e-07,2.2193528508296367e-06,1.108436151753267e-07,False,False,False
binary,alpha,beta,0.75,0.5,0,160123,100,0.1,1.0,0.26285208421792744,0.9386854061044378,65.8921579937856,1.9945885082418897e-07,True,True,True,5.925336940708546,5.9256461139332695,5.925646740665747,0.6819720237151802,0.681973028515783,0.6819729475196743,7.032090051164768e-05,9.394133989248536e-08,5.33461418257275e-05,1.2515883440755715e-08,False,False,False
binary,alpha,beta,0.75,0.5,1,160124,100,0.1,1.0,0.4694693839245443,1.0259782914196345,65.26703939720994,1.8132071588486725e-07,True,True,True,6.945333508384328,6.945748376477585,6.945747786418074,0.6036716059846181,0.6036441251235973,0.603644105213959,1.615290726653027e-05,1.296726836125093e-07,2.79851891917815e-05,-1.0787444182369654e-07,False,False,False
binary,alpha,beta,0.75,1.0,0,170123,100,0.1,1.0,0.5914545282680264,0.6728089868140009,67.60161793867158,9.871175158657625e-08,True,True,True,9.695871858892017,9.695872852567081,9.69587290394058,0.3518795492759849,0.351881013700568,0.3518809917558172,5.102020685358727e-06,4.682780297097044e-08,1.7684991036048814e-06,-1.9966336139987106e-08,False,False,False
binary,alpha,beta,0.75,1.0,1,170124,100,0.1,1.0,0.6283252339805786,0.7422493407205092,67.65571547980356,2.955379492147674e-07,True,True,True,7.946064272647305,7.945709298835632,7.94570857441875,0.4533611313345096,0.4533745931491124,0.4533746811557968,3.1119338657199375e-05,1.0943204430816177e-07,-2.9165270134967614e-05,1.0150614571102778e-08,False,False,False
binary,alpha,beta,0.75,3.0,0,180123,100,0.1,1.0,0.7551040266413168,3.2036907215177965,43.23121458367119,6.181761587856093e-07,True,True,True,2.644800526299935,2.644628251277905,2.6446283055007487,1.5049670775772095,1.5049944817495737,1.504994465092553,4.2397496651281615e-06,1.7987587448511294e-08,-3.358782205253874e-05,1.325908272065135e-09,False,False,False
binary,alpha,beta,0.75,3.0,1,180124,100,0.1,1.0,0.6345513384449298,2.4231101530502634,41.95117468973328,8.708776682764778e-08,True,True,True,5.697728914013739,5.6979989440692655,5.69799870351466,0.9040768307309927,0.9040573484938429,0.9040573527434819,7.011908311114186e-06,3.364349879093453e-08,2.4924374649515357e-05,-3.732480990947806e-08,False,False,False
binary,alpha,beta,0.75,8.0,0,190123,100,0.1,1.0,0.46004692072782616,5.205735629721761,6.408843437364117,9.637884060529984e-08,True,True,True,1.0579369676178452,1.0579729027478006,1.0579728762873708,1.445340407248678,1.4453113993555278,1.4453114061614911,3.283877019236011e-05,1.0048436609369645e-08,5.528519579911517e-07,-1.7174843769396375e-08,False,False,False
binary,alpha,beta,0.75,8.0,1,190124,100,0.1,1.0,0.660796359533806,5.943774824806203,17.081349283705045,1.05554038355566e-07,True,True,True,0.7806466603188563,0.7805244579372723,0.780524431087771,1.9798693172954183,1.9799410254378835,1.9799410311933798,8.79877042352568e-06,2.116995998073559e-08,-7.402291703684227e-05,-2.7773047861501254e-08,False,False,False
binary,alpha,beta,0.95,0.25,0,200123,100,0.1,1.0,0.6105864750047837,0.36182202849863637,69.18559026088016,2.4283519182169845e-07,True,True,True,10.097152599092965,10.09707773012766,10.097073146537035,0.3185761841250415,0.3185834162316992,0.3185835281525402,1.1891249938944719e-05,2.6522485947507255e-07,5.862850969151623e-07,-3.2509866798591247e-07,False,False,False
binary,alpha,beta,0.95,0.25,1,200124,100,0.1,1.0,0.5262601442397701,0.17140681054849163,69.61767194425367,1.3996068733200822e-07,True,True,True,12.844267635278147,12.84419034040577,12.844189361210212,0.11321812733475316,0.113214424294071,0.11321446915024772,2.0100002145775474e-05,5.138266583310886e-08,-1.0305744837069142e-05,-2.4593873604317196e-08,False,False,False
binary,alpha,beta,0.95,0.5,0,210123,100,0.1,1.0,0.644480567082557,0.924073622189174,64.37250392610746,3.067701917547496e-07,True,True,True,11.966568031759541,11.966467384603785,11.966464996981154,0.3596061339683108,0.3596144246139761,0.3596144832163268,1.2064522650241033e-05,1.0046686328072174e-07,1.0021703644724766e-06,-1.3205767857016326e-07,False,False,False
binary,alpha,beta,0.95,0.5,1,210124,100,0.1,1.0,0.5543704304863487,0.30729796703484935,69.33257715011806,1.8198773652309366e-07,True,True,True,10.03115381921132,10.031476370349047,10.03147402212506,0.2197372978695448,0.21972867595922632,0.21972877369159222,1.959081345323928e-05,1.2112115618562298e-07,2.210651373957262e-05,-1.2156706929999928e-07,False,False,False
binary,alpha,beta,0.95,1.0,0,220123,100,0.1,1.0,0.8460778794665594,1.286870403552416,59.75371530478415,1.941327894843555e-07,True,True,True,11.006196880543914,11.006350685349988,11.006349542543482,0.3304804098269892,0.3304723181096458,0.3304723340487467,1.9501201856745554e-05,7.698741976254779e-08,4.572870089702974e-06,-8.548099117433594e-08,False,False,False
binary,alpha,beta,0.95,1.0,1,220124,100,0.1,1.0,0.7281708901932264,1.510618691947632,58.18416961974462,7.735285363799076e-08,True,True,True,8.40754983136299,8.407762578180511,8.407761450178207,0.4646545618157091,0.46463320393291996,0.4646332082948271,2.5163650709564054e-05,1.2524816655760915e-07,5.856272906612503e-07,-1.2914018299170493e-07,False,False,False
binary,alpha,beta,0.95,3.0,0,230123,100,0.1,1.0,0.98,2.920627541477737,40.561096012650154,5.727135150124324,True,True,True,3.191160502725332,3.1911299660828583,3.1911301408958646,1.3871236530001505,1.387119770249337,1.3871197594474696,1.8855444330311346e-05,3.04744433920984e-08,-1.3997017056510686e-05,4.234480144305053e-08,False,False,False
binary,alpha,beta,0.95,3.0,1,230124,100,0.1,1.0,0.5775005871753258,3.0765751158922163,40.30826255317374,3.980685029304477e-07,True,True,True,3.1596393498188404,3.1598021507070837,3.1598020182950513,1.2221944533579754,1.2221794019861376,1.2221794047180081,1.7607661312567332e-05,3.600834099132313e-08,3.415652941640701e-05,-3.875997833802103e-08,False,False,False
binary,alpha,beta,0.95,8.0,0,240123,100,0.1,1.0,0.9002929617566989,3.7633325684358736,34.5947528822823,7.54877119410026e-07,True,True,True,1.699961743679862,1.7002232184467174,1.7002232671123114,1.8654487562918465,1.865374228120444,1.8653742162508389,1.8014705536873035e-05,3.490970274605357e-09,6.80115492883715e-05,1.4957670657622657e-08,False,False,False
binary,alpha,beta,0.95,8.0,1,240124,100,0.1,1.0,0.8168941709215918,4.661916139090972,27.40298488871509,1.0661477974509532e-07,True,True,True,0.9953747032194457,0.9954441130498811,0.9954440346474102,2.0945294141461503,2.094488312661467,2.0944883443581745,2.501755771798147e-05,6.643423596747682e-09,2.2367830037950398e-05,-4.226912153626472e-08,False,False,False
